x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.07000349365333655,0.026576021384805214,0.03855700242036072,0.10051099620365783,0.016819724281364173,0.07521941222303148,0.07914205873620053,0.015982645989427214,0.010233774965549737,0.062477475286250195,0.3179196629407357,0.11157317016611386,0.0279268816483079,0.12751403631262623,0.20684663370160597,0.20625553469190397,0.04575020798875258,0.0406298776376228,0.08102519963029274,0.2415101385111139,0.11753904742433761,0.15804568835074578,0.3133734842670161,0.09575047771847961
0.014079028259197436,0.022775774519280884,0.0387139083322125,0.19733652241423008,0.1256598891967287,0.00909611197680183,0.1006063541496606,0.09338059153360395,0.12342343251270617,0.08726025805507272,0.38135310469191325,0.05082531745241409,0.0005299014923971429,0.030948706055715945,0.02895697180474817,0.020610427074009757,0.07801549102752321,0.019773921385174205,0.005615775209625222,0.2935949116133801,0.11424822943676696,0.2417505379383798,0.010972722793031646,0.025009946319491577
0.08418006573968334,0.027425286583972423,0.012592870453646599,0.06589394455385243,0.03204657482674887,0.011666055552154947,0.08706432694890164,0.0069257831030602995,0.024518307826799736,0.09290219890479386,0.2667210023186052,0.09244631197832824,0.02800956153528523,0.116489112222605,0.10885839376955851,0.14442386834113846,0.09309295539004388,0.033893552300641845,0.03986196898878148,0.2394941428990517,0.004062018261414585,0.16945575820399666,0.012954703700582621,0.01815764640822527
0.029520177443764374,0.059071996288341304,0.3346196877384081,0.03547842088072583,0.05578704212877177,0.09446381711155621,0.0026809248122899765,0.019660894054403542,0.08926348799404446,0.015699000081231186,0.15747175524414594,0.08061987503493083,0.04375396447011693,0.08263889337202461,0.07005304972646237,0.14323075894140985,0.01781336822276771,0.012095772091546391,0.02664325263780554,0.2583939624689856,0.01415986085812296,0.18102298701747144,0.04823803541810069,0.056355854840845425
0.054711553300145765,0.013859535233461158,0.02241593961143161,0.010272440923951059,0.018601778248672776,0.06289723864145848,0.05021220859118136,0.01214153506925483,0.029945806922316593,0.046925527411574665,0.23163276277044104,0.01133811560808897,0.06761505826233703,0.03733785952840114,0.0913314024114572,0.19174213231623535,0.057960655685693134,0.06409061528386892,0.025082641826344256,0.26406329636086767,0.0027611256680808065,0.2491259973207257,0.034686848904687886,0.0257156986870022
0.10080964106459701,0.008736697016007178,0.05349360327732285,0.020391880569638636,0.05248773086407033,0.005661473122203295,0.04270770532686408,0.061485782359285056,0.017274678670629654,0.12481910673665557,0.30699404314438583,0.1505676576359704,0.011403198049943058,0.16194002330768117,0.2213371374732618,0.19962008422673164,0.0435547012094499,0.013872579336786718,0.012818075648530963,0.23636935589165414,0.08247753887615258,0.25001190931169676,0.038120911859032484,0.0045481312071188554
0.05691478759839743,0.07691722684658509,0.18449835984257806,0.037853734805269185,0.011583987860722997,0.06172697158449367,0.06667339931045788,0.0763641485306413,0.0809656538857417,0.04844381855108709,0.19241155086162892,0.04344029717458,0.03660057027701427,0.010727731362560253,0.10658454857667557,0.01666108543755768,0.008851901994795425,0.06366965599048616,0.032629548319476,0.2552488104760042,0.07016748399123315,0.2795466765171097,0.07379626322101111,0.029824735283464566
0.1487051424813331,0.041862576632242236,0.038825561360878995,0.1046741519181174,0.08008998390498263,0.09342875046011355,0.09620270543535114,0.028573499264022632,0.03302278537425675,0.14612540842610974,0.3364391126600855,0.15285529003779702,0.1062195137501041,0.17146153281437795,0.25285489901403146,0.2384238822389041,0.07171220496979837,0.1034147811622827,0.10075707164590315,0.32473549593839135,0.1488555849306658,0.2890487708945851,0.08529008086414695,0.06942969445250469
1.245228711831651,1.1004081898517581,0.40847011029407465,1.17930322589193,0.7818160655888726,0.31552688058622275,0.3909069762851899,0.281180914901321,0.23221104430571468,0.06369572936808796,0.14861535405395332,0.7044197018034796,0.18076983054020276,0.4425420526340926,0.06658998476569244,0.7550769829170438,0.6586209495716023,1.1139360094306743,1.2014470538823627,0.42590194623227184,0.3618534752648043,1.9043670063313527,0.722740057418365,1.4215319093696661
0.0006636631731522051,0.031803638332618976,0.011774305652216759,0.0792229026558575,0.03992535860634881,0.08808726020741456,0.08392378463636857,0.00414831849941082,0.027397424386201217,0.09690191352266447,0.26271107315891545,0.12283314834394111,0.052853704490420074,0.07491180089419568,0.11661745917138364,0.08038373162557799,0.018474221291602443,0.025124704398359166,0.03649253290502216,0.03934013530591142,0.13561437584286343,0.35541085495551,0.04879359478589744,0.015398790106409183
0.07302023481532677,0.09627524426499295,0.13157138137088603,0.03548188049558091,0.05640758531621518,0.04717873995090932,0.04647441696241341,0.005757422195185021,0.026508761186639192,0.08894251314767872,0.2543280797849095,0.09524654865812256,0.076333170842409,0.10317058046097993,0.21734515684693484,0.18406757499861465,0.005408030562836133,0.05166397999750243,0.0854337928776987,0.30479536927777595,0.12904591744408447,0.24340360433265715,0.07064422466463764,0.018794687905721287
0.08638458648577772,0.014953257198448745,0.026192188755748504,0.045107257984694935,0.020151522305033705,0.0023754521329259195,0.020919189125710405,0.0005641071014647234,0.006390002627093565,0.0782086602129054,0.27890138301771167,0.1091129912373801,0.009947258625107236,0.083929701664458,0.16602191323696222,0.22082485636494628,0.02236614280597899,0.036516726617737395,0.09565010944257146,0.3072322614591789,0.14747343304316504,0.28780975030116124,0.06467319459795029,0.06364491142768444
0.10852421720041078,0.026606926432485398,0.021467693203435327,0.08722123023164528,0.06705246063589802,0.0905030801519428,0.08429870876248138,0.017213224477192562,0.02554197648122723,0.1356763579029717,0.3172338093890379,0.14990735215661388,0.09987221169929711,0.16572354663195507,0.24175573277113543,0.22452345095557844,0.06147275982502122,0.08406778975739393,0.083214927097811,0.29999032973609646,0.13035089777219433,0.2706165593447527,0.06257138123765152,0.05264651428206496
0.023367906386586527,0.004661507013667555,0.012937998871694794,0.08933924623759545,0.01045821764320333,0.04524904057274606,0.06539958223883395,0.009144800775620857,0.008862764718215503,0.1251642939062485,0.3357272399763578,0.07275074288398196,0.0663941491110598,0.1292931469071434,0.22001499917916,0.20779133821242615,0.03941813045284111,0.02093165384549144,0.06244759729461502,0.22892809968621722,0.08204267168946153,0.2140724772888234,0.04497798518954865,0.07215535991680126
0.8304243887441012,0.4457215372966458,0.12390569347387885,0.00940185036142087,0.0024520475965249247,0.004289825282654501,0.044449870614183096,0.05049248986904978,0.05610873513334362,0.07071979314451914,0.281512507302571,0.027085593138275195,0.0018817445091102267,0.10101261141529629,0.1334615849737318,0.09750544320795908,0.10779696937120063,0.14174435803476465,0.235677214563129,0.732532492876215,0.6829618684189,1.9752538064732292,4.016321882015927,2.308700730621984
0.09037026908648994,0.015116433666562033,0.004498676366922465,0.06791196792921303,0.06911202100461084,0.07895487181700099,0.0766036282384999,0.0031672994555579075,0.024699627267099435,0.08288171291238378,0.2899019620929184,0.09878538818670819,0.049460774619497105,0.07908535337400374,0.16606253385551686,0.19397532047851385,0.01026090994646872,0.04765129246450087,0.04438146862932838,0.28408296339192385,0.08880246832914684,0.25128123386038537,0.038907339814503346,0.035652808599397005
0.09671797831563575,0.09517525951299283,0.057326394063930995,0.021016243957869375,0.04432010687000122,0.06888514231741562,0.006313976967918277,0.0005544549368247162,0.0031066112700303666,0.11720977219033211,0.27485756646272536,0.06627792167703261,0.02745575688337858,0.0459771438273913,0.23478411657782122,0.20738499638795282,0.020266326899151543,0.05982367499162399,0.07754980760340763,0.2973469332001007,0.14561864737945862,0.250487203712298,0.05692419690990921,0.05652540046495407
0.022680845657797724,0.027955052776703054,0.02466741483653138,0.08933334861694245,0.06642092250776852,0.07715633093716508,0.06441548717658037,0.01578302070243664,0.019671284612507233,0.17255221163622037,0.1916008942521257,0.10282034545885224,0.08597093788411654,0.14608234293028494,0.21914972833654878,0.2291079549296607,0.045236310750714416,0.028340211880897966,0.009238423403173534,0.12476318973793261,0.12364357389851882,0.2842407066917836,0.06509602238354961,0.05753902434953278
0.0010004402012629848,0.2809778486305006,0.22147011333024863,0.02432748446747341,0.1565340580909634,0.0632964931415659,0.0019033355016239597,0.08144131962011847,0.09907829077352058,0.17049798234061794,0.032828389664505506,0.05650347940244163,0.031235315381890037,0.09137634701894229,0.16384202097222975,0.1562859310551013,0.04698868116981572,0.06990037077688113,0.050578924468511956,0.225113334852661,0.10747279677992892,0.23776872861036183,0.02389028026721274,0.004952640455975289
0.05482333279395037,0.03568493722266414,0.02765550670703288,0.029402854762001652,0.07977305718571265,0.08328246711630864,0.0612635270832205,0.015069302298388371,0.09117057598487975,0.1382243524017736,0.21705795652033258,0.026301758056733227,0.048486124198151306,0.1286949654675887,0.2094326553472008,0.10260395203394555,0.007469114966787855,0.07638350948690396,0.07941060512169958,0.2898735564131568,0.10340505562862452,0.2714085235458443,0.05663371823372675,0.01782300544636719
0.09890175877991157,0.03380369440628482,0.02859441868539196,0.004585651389995831,0.024291431711204445,0.0013888638326796056,0.0648404243528962,0.004952140631260777,0.027264883098106964,0.07879128604532624,0.24369270515411448,0.0016713046710405358,0.047432564014158546,0.14539516582533232,0.22822583770319668,0.1473570267004114,0.015443346663435506,0.06899218343792415,0.0782817594513479,0.27568993921816726,0.09073801562253032,0.21627075530394566,0.05988710643376712,0.044099584320602604
0.13245629952128024,0.014473590543279104,0.057145237948901,0.03487791884731903,0.06804187478742435,0.06178925721534044,0.08073834774652244,0.02203955853148171,0.009858060206431428,0.12913005373723685,0.31795658802484517,0.13081448197634762,0.0963789784770214,0.16059077741860125,0.24418243277387017,0.23155507104352746,0.05901962686791242,0.10063908801072619,0.0946527683260848,0.3214364704182212,0.14327071213685363,0.2838286280336771,0.08263390825131443,0.06720156021384993
0.13846106584561432,0.06975925346011255,0.0025230047754975773,0.08699944147929627,0.06034808811572717,0.08549014178707971,0.08526038073118504,0.017408881551291992,0.027538202394842986,0.13786556130946603,0.3213551226128714,0.14146350454275863,0.09766246358310555,0.158430849591643,0.24071794093575852,0.2261788093337491,0.05766204643080434,0.09113111897016064,0.07095925723590707,0.22923182352081323,0.030183877200152635,0.22094479525660912,0.05565786347802342,0.04209271529673473
0.10530812445080062,0.022272118245274117,0.03678109373338094,0.05359205823751601,0.019273784973091245,0.06837234650718217,0.04594986014492548,0.014447480294207926,0.00729885446282597,0.09688685263493389,0.2745302583011154,0.12445054475627175,0.05006230177866226,0.11915380669147455,0.19516201434476182,0.17672249832115292,0.01216010697144698,0.02689215817732884,0.006518638608382616,0.22678110538343912,0.06769874591994164,0.2132727032002661,0.059057385034899816,0.015447780977582978
0.03358942263430054,0.016485968285621447,0.05322090371332898,0.04961947412974411,0.04150591368320915,0.028416012656154024,0.03859125116558182,0.016756433424235787,0.007680022385339882,0.114378630149778,0.327800655677243,0.1263536656092391,0.02111732808924734,0.13997820885861065,0.11340255143578395,0.12092359623712615,0.0678184588356282,0.020051445997511512,0.009379043782361407,0.12204015442771232,0.0040295996828988035,0.1915058389482725,0.0690360850827791,0.1682645243542948
4.034431628179636,7.705226816254059,15.838091912540913,7.387666052598345,8.818171559893155,8.593604985159907,1.988834974788513,4.417223459890696,3.5366388097875445,4.410865708632441,4.696742532043245,5.5627980178307945,13.10172053967523,9.192753989220467,3.697583106816299,2.8923362400191035,2.6259402044245226,2.6594700710968926,4.008134302820901,2.6861169603696884,0.20135207719409426,0.3055396126093333,2.351666591893038,0.8427818769209772
0.023252570492588363,0.026701946973675526,0.030817434688583452,0.06984479927741538,0.04229934738740546,0.07043722420103135,0.06469800535734785,0.015194254355377607,0.027374424616138805,0.13286383214480063,0.33273036326354943,0.11312347805831537,0.08239952618006627,0.1554190945661507,0.20859938881034407,0.11762884951706352,0.06257120630909183,0.05558568823813254,0.02723844896411146,0.2499158902055437,0.09352716811471762,0.2474207164856084,0.4257619673831731,0.03659484560675914
0.057606117279224975,0.06279238690277957,0.09019759393068628,0.1722019244858848,0.015578708567930442,0.037457532997930885,0.08764362749968425,0.07429244550864654,0.08767665427530873,0.056493183626162013,0.1522317956353808,0.11151383009046476,0.009845404035607167,0.12062841805426468,0.07788354410170538,0.049471212405043784,0.13621362675266493,0.05858676012652995,0.03925814224362268,0.0375189199987546,0.017084324903394538,0.21639009720359034,0.05082719534507162,0.04332461952640237
0.0034223846566072413,0.04418692364504642,0.016314873355772534,0.09329867401202196,0.0298980244700818,0.07445949228624164,0.07618030431098757,0.000972905236760335,0.023582659976175206,0.12099182067400366,0.31145821531209217,0.10671776686628709,0.0911891059136287,0.16729478327056713,0.21459384139742782,0.18965612506675425,0.015120438715413496,0.013802324180941907,0.029025267013031156,0.17120379402107552,0.040911275764776614,0.12392105511061025,0.10545136133159327,0.0850057936829464
0.14831906884601986,0.035070944877150484,0.032420997995168246,0.0986903994785756,0.07514580746476371,0.08953554075597055,0.09250229493823114,0.02565900506252254,0.03031022784218935,0.14360908067373984,0.3342251318660795,0.15111680904829486,0.10515180292725868,0.17101380959774298,0.2531784860399456,0.23948864030755465,0.0730452288718554,0.10415361144442654,0.10076701375587023,0.3243023590999616,0.14822967439067225,0.28795482681443324,0.08407847492125814,0.06808472465950749
0.08785774318163614,0.04910370369146265,0.05147366870860461,0.028685921914723963,0.00563033774632396,0.06593219000541142,0.010280067909698739,0.06189196733646471,0.017380560569259407,0.1287132513364,0.2707166989845913,0.09924268827425657,0.043653624698520986,0.1153743777987663,0.22482774659543522,0.2294773651114353,0.02262744376726662,0.07729998880699311,0.01641727701491444,0.2859308273820132,0.10703540893533361,0.26174449981138764,0.015015319674490032,0.054380715889821546
0.0921118424851089,0.03817606254689625,0.0028138374920403685,0.0691706254228197,0.026265008584126365,0.008031872449105422,0.05627388897329052,0.02164788810644023,0.022082158948691075,0.13724274765708147,0.2543969807454309,0.11486121784406346,0.0694817715889743,0.11053251462829475,0.238636841603113,0.043395315504267576,0.0493812819341783,0.06486249846759445,0.048890386747859386,0.22894599780889355,0.06482494326336909,0.19875531733018362,0.08334649586209887,0.0297007687836619
0.0999117805232353,0.009504938436548625,0.008253300887460228,0.06409498786602304,0.04864338843124233,0.06753581780385852,0.07116390834586593,0.008190474805937636,0.015075517968169447,0.12405644387386529,0.3155770935420901,0.12554930941851966,0.0864953950862342,0.15726449164290685,0.23989077918436993,0.22248942220475515,0.05954786633285054,0.08656175465145081,0.07888166220487908,0.29408886042552435,0.12725968092520956,0.25082819604283113,0.05071806374892264,0.03284904372936763
0.06592010220399436,0.09815054370857408,0.08062559696767799,0.08135283731859563,0.1565259366107246,0.0360749370813829,0.007997639038081738,0.1190554579536796,0.05812701741141462,0.08254001938475984,0.2302964450257719,0.012839035599672996,0.015610435359214274,0.02716002270690187,0.14779189743537835,0.16553707698605272,0.0599184259632694,0.0683061316337475,0.046200714046358705,0.1931564669942719,0.01774883856840099,0.1798044860370893,0.08326226643785803,0.12414576684525927
0.12710525571812567,0.003279545339089731,0.022718436858807502,0.059271423105283244,0.04782927415170589,0.02273982523605657,0.07144590086386898,0.01591920559159403,0.016776904306936718,0.11038661965062678,0.2703154161465746,0.14940104214475325,0.0859652035216886,0.15866158274405898,0.23160111612489298,0.20080025429916568,0.04987988066857738,0.09794030508887823,0.09324283903877566,0.30468509223407864,0.14077123006935027,0.27411724595007425,0.06628235499007078,0.05857664128292655
0.11386394883564076,0.007814985481392561,0.025103337289402103,0.09572443850019215,0.06447926499743444,0.06438878648432761,0.04745387927599955,0.0024682557518774044,0.016722638056340573,0.09025195626117562,0.2855852581083489,0.1090877184397144,0.07654382207779639,0.12725987430482685,0.23793743564663306,0.19722066967470267,0.034496043246973584,0.038913295794105796,0.08975983008925545,0.27875855871513394,0.08461267717008357,0.240072520344716,0.0241217438190542,0.019566401790388224
0.05292241927658629,0.01579847327162755,0.08838462465977012,0.05145343595304351,0.028057927814955076,0.013971575821087986,0.022847439413319154,0.058885621128901215,0.019169529346566017,0.1123643463535992,0.055924735787939155,0.12934130213570144,0.020274777234000636,0.0982543064208337,0.15487114519680492,0.04623626618775695,0.1331305003336668,0.15097731201067524,0.027630360074478343,0.30263820660276736,0.09357346671382227,0.26160886334920214,0.005491854172372801,0.0014096381604385693
0.07827472779917233,0.023149768529306128,0.006380364979479723,0.09862068173657938,0.03494346680270721,0.0716004402350102,0.05387685116664609,0.0027271654439714583,0.013248235302935639,0.13363621034192355,0.33016146022634774,0.060489083153033966,0.05652483986347207,0.06697943689832195,0.22087823121188677,0.1783653894458001,0.0448166011984479,0.07869127187356659,0.023726170042811915,0.21884387636727984,0.03181796029427227,0.23353497415395555,0.025915322238671015,0.01721412634221972
0.13400916942754515,0.0391078042433464,0.021031017436237677,0.1039315994565744,0.07044389101881135,0.08294806316307339,0.09306055268440279,0.02578309293816423,0.026647241812518083,0.12971193596404665,0.3106916198368804,0.14377539580918652,0.08882368740112383,0.14130433384662017,0.22710582449440056,0.13340579034428357,0.023894390163191604,0.05143247713007515,0.093915231524767,0.30222142482460984,0.13027762182858116,0.25274065731442247,0.06219895752652672,0.0468556142811015
0.03979240021883332,0.004831344384123683,0.005740916713234867,0.09954233017505366,0.05011033786515633,0.08514590667463812,0.06366487460253697,0.009889442797342515,0.009946676920886218,0.11797961657436466,0.277916599936273,0.019447910164651788,0.07583010018560121,0.13022544186450688,0.214247715733883,0.21951627370142954,0.004522932737181176,0.022709042654425825,0.04854709201164686,0.19358617323153574,0.02402608138821578,0.025315007855253747,0.04743248306597563,0.05647779064223279
0.08515105449630575,0.037020874699502625,0.040414342521266904,0.09965376203057996,0.07999053729162933,0.09270960567175524,0.09479514577047363,0.028756885509393725,0.03019038064046828,0.13835578917424665,0.3358204689895053,0.15069050489859945,0.100739616271994,0.17099698278405762,0.24616928498074828,0.23572371161277905,0.0627351325562755,0.09040202722035029,0.08809025879606527,0.3203331601820499,0.13899254435882766,0.2888329935847245,0.08015975397419801,0.06848626631301064
0.11752211091370719,0.0169821711025355,0.021171268790654122,0.08661692588057796,0.043992679111617555,0.05041961689259353,0.03695721327581227,0.01218063202920499,0.030045195688307432,0.09429237558352992,0.21789970899892624,0.050355354848741145,0.12019278650834707,0.09441734591883319,0.10492531310126459,0.0831228078128521,0.05602765725377451,0.01587465764341993,0.05197795676649989,0.27618791617138777,0.11180019367513867,0.2729408944602391,0.06508637073143263,0.0026191569116559353
0.11234224086889497,0.0014220592021427904,0.03456766030602747,0.03527170447980384,0.04946054671059259,0.06257125464703013,0.09037880039197742,0.017067746193314408,0.04744943669264915,0.1453877975125774,0.32150342238406815,0.09774243956096873,0.08349964460789218,0.13739321273997193,0.22308672802065377,0.17349644804058037,0.002578651788787617,0.041708296504209756,0.03315545726897275,0.2885898473804551,0.09746070594584129,0.21106364177274747,0.034630046364902634,0.0004934240505736514
