ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,ss13,ss14,ss15,ss16,ss17,ss18,ss19,ss20,ss21,ss22,ss23,ss24
0.03397141202947592,0.027802032024275575,0.04326992404186327,0.005274665389218644,0.10304536678397533,0.030664709448381535,0.09067010905089226,0.029100810792669435,0.1822961992637619,0.14488412040026014,0.07942606439040864,0.07956460493361403,0.14370248299451796,0.1752714743758274,0.022859746963837264,0.22667197920040588,0.009882267718494937,0.19035015456373447,0.05035506829320956,0.01550014928510372,0.022310033156269594,0.0032426147368414308,0.003927891207894997,0.001034286537303074
0.06688840022105684,0.03432238342430188,0.008626374140479502,0.013151839588646751,0.09750262528036435,0.04043243761258421,0.1322552347887188,0.08645642286181292,0.15759518883975515,0.14213158663690567,0.03433921741179807,0.2282853115444138,0.1132154042831203,0.1416138150587516,0.10410575910503286,0.10646874324735012,0.0717479572713618,0.028854943341606536,0.08592546562213542,0.03592263154978886,0.015311042384691087,0.06769388893654064,0.025596462624235098,0.0030758513131991035
0.038090447011174325,0.014710266261877923,0.19611916593470416,0.057453192510641245,0.08286582015951971,0.06344561824716805,0.0056405829580623975,0.06671521719692014,0.0160014689663063,0.08184641781855437,0.13199572703588225,0.05060101898979551,0.007111201796576184,0.06996350138770586,0.04139665778304618,0.21849735336670312,0.06070175204281808,0.013431666371962159,0.17891440601243297,0.039297023889859437,0.1582699707335668,0.09127295501254402,0.01971061045142017,0.028576494642772465
0.004073635420966138,0.006382922254961109,0.029351201679577072,0.003265849782909417,0.07814338201970097,0.0017357928244428342,0.04699667433969219,0.03408305816722839,0.02276442837952069,0.1292553845828856,0.18806551507786606,0.011227891161932554,0.17070716335064842,0.13364016983894325,0.06546909033744369,0.10107350118276587,0.07976670414829523,0.023956365976931137,0.03533517699064171,0.00811324522512073,0.10252745137930958,0.037652116103768674,0.1627033336850575,0.02799470708820645
0.05934512321310607,0.19132458972894872,0.05653730459872761,0.06931457892193135,0.06202625413816236,0.08846804917396386,0.006698042552842741,0.02949892702185291,0.05094153868236252,0.12205600049449229,0.09614451293171958,0.06921002373294097,0.0651810919718566,0.060321570934791534,0.07032698277703428,0.14460423791293373,0.027523775961467316,0.049516452623031164,0.08196018537318969,0.15220909099107144,0.1257739007598035,0.05022583501967469,0.12224709615452681,0.0038121177800975463
0.06895472334590623,0.03412677730907369,0.071091737549322,0.08675809529717021,0.1350570560013175,0.08158324130968925,0.0038583994447823956,0.019186859402541816,0.038071460442528245,0.09125665743327964,0.13714615629644147,0.05518871974804915,0.04260436638794179,0.008487555952226849,0.11444497774162543,0.19341819718324638,0.10062297420107053,0.10456412201089833,0.06324713959622134,0.10933159250151898,0.08787416719738311,0.003384866635691947,0.1834747925671626,0.08976835158245547
0.006642971310823504,0.07992828962633355,0.029668283242236818,0.07074233817193323,0.07542096280141668,0.07314087397287336,0.028611104656917522,0.021137859552666737,0.005362351924628797,0.08850621948192947,0.16482325903571896,0.047835031503429055,0.06944754425604871,0.03757560357010059,0.05709398703517797,0.06127597583152057,0.12591085849424385,0.0697712577811257,0.06589920378258597,0.12016419319773332,0.21827105938198457,0.10632019591763942,0.1621435630091801,0.06055791176905368
0.02864675324188532,0.015218689361375456,0.06389412405077934,0.03013898509124277,0.05298800134713298,0.09066905543607717,0.020330358721670428,0.0510996725609658,0.0751348763707071,0.04599949882775762,0.029275434280827607,0.005118260363705022,0.0027599561049273047,0.11498169102831307,0.07322162363687859,0.07448107306489356,0.09824890965082157,0.06481972671216661,0.002580058376411083,0.13246668410951631,0.34303988625005977,0.07506162624252166,0.07125963352253668,0.009741765629672426
0.03876985493165906,0.04000523074709391,0.055453870131377106,0.025349030530643694,0.08035825932096985,0.13081158861907344,0.01210974782722386,0.022694753556623856,0.011453732410017032,0.09945488872391821,0.14409892949013006,0.019010676231312435,0.003722583855459925,0.14806886601531377,0.046301750865170535,0.18152494068643454,0.0824289398359522,0.06725766289854014,0.1440053569439444,0.15103027576896727,0.01659459577347963,0.1710223684569123,0.03959976155675689,0.018719665651582444
0.06001377378904139,0.043982534812696504,0.09008654428309698,0.044466025834559164,0.04773498907694243,0.013716238004905764,0.05027531016981287,0.02712147239166852,0.2114630395962126,0.07422203879460859,0.12845545902918962,0.01594367001451022,0.023363887785050632,0.0777328525488912,0.04512990691262945,0.0966153432969251,0.08985426797791403,0.0051661705445445105,0.05663167233598656,0.029689834062983523,0.07612354558292234,0.23001352215170545,0.035017253408312375,0.06349060730275964
0.01091310952176447,0.0024313237251207855,0.0363513242376677,0.10792363042569442,0.15161139750790817,0.09090674749429901,0.0025996197191109787,0.12346573461946841,0.11358346497162451,0.13773406389947984,0.006531550837791804,0.07533476206380396,0.026244354754418393,0.11982613255622457,0.051936056701847026,0.06562952674016961,0.005524389998333312,0.17348704558554323,0.008920466359331351,0.11499866320939055,0.19460921831080716,0.007366977538090276,0.12170227636120434,0.036172232349843535
0.02488008688783109,0.0848573963761672,0.012626982597191317,0.05713156700163886,0.0543710789754227,0.05520092831840439,0.019756489094816934,0.022320850763235298,0.04724753091214567,0.06743570432415799,0.06662923382419329,0.04056924515069042,0.09016426651059595,0.05244974881500528,0.014423841463446547,0.01971794626145234,0.09802598596777984,0.12646900374575107,0.024747715212130185,0.03236943300984437,0.35215951071068835,0.11290892051814565,0.06106195762945296,0.058043431854226994
0.02429736374768719,0.020680720152186728,0.03917133835273782,0.08076605625962528,0.04784419183266601,0.07195015178404894,0.051108745380752656,0.034080025393454526,0.03155883695423974,0.15785643567732915,0.10850785466358492,0.001730859635680877,0.014257866208263211,0.12516770849623754,0.011250771452460541,0.16738808068665956,0.11395634225281348,0.14740666780282574,0.08847288586642034,0.12107073492359546,0.09337663012259974,0.012964666354063677,0.1090636216606399,0.041164466819717895
0.025469602812822026,0.013539505820009328,0.051749055777628596,0.024811090043261295,0.07524126528998766,7.57186301840709e-5,0.04296253003575268,0.09011877807660339,0.07247474934084866,0.11915760548757257,0.052875087559410436,0.05253481488903282,0.004943836636502787,0.026402226192488717,0.1018625929689814,0.13628516737802662,0.017272708918425743,0.03845970645266135,0.09623547768158353,0.16751010863224652,0.11308509445368584,0.020497094271409354,0.11487890990849958,0.023312750719897808
0.032623242796098996,0.03296611638953218,0.06514169120380753,0.07239212328599559,0.07032817728653817,0.007298743113849313,0.041532485580741116,0.020133751933568388,0.010654781203339679,0.034206290010709406,0.10921507926343364,0.0062244557610520185,0.05000241034865697,0.023740951697211243,0.10171895670265815,0.18355179355264176,0.10832639361681985,0.008965330153111599,0.1380823376475345,0.17335610281355843,0.218434031075996,0.01281680193642977,0.05825337370798356,0.08091215163131978
0.06450699993782949,0.007906539229809943,0.05507424830563867,0.03359555725658772,0.14320406388812434,0.10432614635711046,0.0026995465228371175,0.014633504241648856,0.024702340811024574,0.11948822549885083,0.2079696999012807,0.05346290920864182,0.02502442332549357,0.06169824297529012,0.1105561357474532,0.1775662262105124,0.008980803095637103,0.05955044195563257,0.13780300985739108,0.12158548061221214,0.09342287644112936,0.10657867138291599,0.05503399824933327,0.04539943542503618
0.025920144681668554,0.004800100095055146,0.18039431913958393,0.04242590100196058,0.12155459121889693,0.032549229894389346,0.015167195208651282,0.0894176148125878,0.008191450103603129,0.011776230093683216,0.053811945491825726,0.10487234201351063,0.08270068933645147,0.08613505458383298,0.003089640980382268,0.13096991923122328,0.10321213984126212,0.0702448213352328,0.007886735416980038,0.017235708261318296,0.22103988958001938,0.06688265276236519,0.04484595029848228,0.10200112108327822
0.037025460924367745,0.0358884363956902,0.058839817289229684,0.02128187456863327,0.056338909961626174,0.06872289870523483,0.10675423442388934,0.09084705017910724,0.0828935621138749,0.05584273933056387,0.06552351439227268,0.11538702450218173,0.08459553846092414,0.053205348896710615,0.13670700279456613,0.03958573576883872,0.09703068833264449,0.011785665133498928,0.11626881358439001,0.09444495177649445,0.14526226398922376,0.07379169398508861,0.18185053257688652,0.10248372401521731
0.06314651429264574,0.007196063075315414,0.07829381724302124,0.08819518285786143,0.047757543498021075,0.06553956806084855,0.012604790624084697,0.10275570948003265,0.07038838289433233,0.0538094684986863,0.10214425412145987,0.04613736112005787,0.07086255225192413,0.08664667908811124,0.048674942080685485,0.19548704780835,0.049257555987436384,0.05318078446023852,0.08790813300207816,0.06467338870585132,0.20149060995094853,0.05932329947175879,0.05322456962990572,0.06009206947541343
0.030528282282458446,0.13179248255577497,0.03818350109815741,0.0410902010000147,0.03192963701619673,0.03342174848243787,0.010269890792155014,0.026707603900446724,0.13431752660590554,0.14967548510154188,0.03377287251497926,0.04010828679251258,0.023828230652251325,0.10915732498118397,0.1336706339252003,0.16903010596799042,0.05575421918463329,0.02116535876680435,0.023535311310027437,0.017576892020198256,0.2769757631331293,0.12263132933091216,0.11266910383228072,0.0678852360536988
0.01900861104591727,0.029146678030412678,0.028631884108845516,0.04389444789717399,0.13409400831645396,0.12267907834519298,0.03420051509915319,0.02721824440826923,0.009693227881913593,0.15874546825176336,0.1659528002415572,0.027685659900167164,0.010730864534107626,0.06065958801522877,0.13969328915663948,0.23623763587883834,0.10518079589263465,0.0727920027715263,0.10157842669905831,0.07668317855534726,0.11298717038069939,0.02780427481293756,0.09244983647915254,0.13973809034691012
0.03952304117708799,0.02173727596018295,0.036305931542692835,0.027652823524712513,0.1013239230222086,0.1179076711689701,0.026093932900290436,0.08675186573663904,0.025272907291152516,0.012536805811368564,0.05723110687716007,0.010502835052515319,0.054488617911086654,0.021321756859470232,0.060903419223453374,0.2588696709332027,0.04818369045000961,0.06451278445167938,0.07067337837459357,0.13347242680326923,0.23197094290511017,0.14587122309134884,0.1478582349302849,0.032988110654953766
0.006882158699332898,0.03911763685310537,0.007962312162463325,0.015036975618544182,0.06463819160595854,0.00937329846569849,0.10479209427474517,0.10575346461944785,0.15464912184950375,0.009781491627487171,0.1273765471888102,0.0913045675541926,0.1155313867462952,0.16979275566791818,0.037113684686615314,0.09717766689854118,0.10805894659236802,0.05132053754555871,0.003349628971808299,0.06644416577878623,0.013648361777715537,0.023884497640240213,0.04688288802421835,0.0433869247474189
0.012984311559220375,0.015517455038227362,0.06985530208567668,0.020174877383678128,0.16115051908006395,0.04613430973454022,0.014395805024090606,0.011959351562101317,0.013336508663921854,0.1215470596735518,0.04028461293649861,0.03584824492018784,0.052276150092265744,0.06662157785564637,0.04685109845931608,0.08325310651633996,0.011689531657380544,0.004182309574539584,0.03822638808704583,0.1798315660197556,0.13161789422067793,0.11662133956700749,0.10583811722776924,0.1358863831306235
0.011063885439971012,0.03654208053340156,0.012918342762507322,0.05003828271979449,0.004855515598511854,0.018378352402422055,0.029987485699400792,0.04675900931581756,0.06852053076464135,0.14087653538560727,0.14472267188736945,0.032679793161631346,0.04136680381154936,0.21191208085754656,0.22324874492432445,0.09645421952009965,0.10299311206107124,0.14629416252736413,0.11404765879337342,0.156918333927872,0.08617780424992848,0.02444790322054565,0.030014131516709015,0.06478821559648333
0.049135669170011345,0.02031500024465062,0.02754644566078024,0.05408201286873041,0.05873186401099071,0.07686149574449944,0.01669593861186451,0.06932119859087926,0.0443618886298872,0.01229703383252567,0.09271459681336364,0.035773548146097595,0.05127722293229087,0.1637087336747696,0.11242032281227891,0.13564121802542078,0.13133196277889314,0.0887520313723877,9.634407666961854e-5,0.040902610803874605,0.053636118549802846,0.1201603397477144,0.050651755333073555,0.05723183920129952
0.048488228930077426,0.006654726259366168,0.06543246805647163,0.09228542435613991,0.06549847179551638,0.05608250796644834,0.01813964464110153,0.05307905979019538,0.00387610807102558,0.021029111705141178,0.07839840767053495,0.061903997434621966,0.005786072966756582,0.1081518184864325,0.12029888184469464,0.0946356272085428,0.023124269127603844,0.007750680459564417,0.05701294936881143,0.05790951926907864,0.1461444176829831,0.22874289928488029,0.11221047679224504,0.033863975020031904
0.04246980635525005,0.07153844380678595,0.04176702434102096,0.07404375139644283,0.1481155611985972,0.07221963656552657,0.06796121676010611,0.03367290570205142,0.07786053312762292,0.035150704764352995,0.09245574623330303,0.014523711130283466,0.01583938722455214,0.0874729279401561,0.06024102829970297,0.01918198300561039,0.003778015945864794,0.19684123659486472,0.04744680243969069,0.18875917142955026,0.17158181871541656,0.11162123165308477,0.06606094790690689,0.05296475571381466
0.057519004826757994,0.05160527016515462,0.034007902945671416,0.0015323489207679259,0.015931567945066248,0.03133061872996801,0.09787469719260529,0.00229581651046717,0.037306401558117555,0.11770358460472005,0.19483167382714647,0.03090622955404921,0.03262935012896766,0.07642879067125613,0.056398235106508245,0.12890251856634408,0.0027575459627675997,0.10704508520059634,0.0607274530017761,0.004949348531966716,0.34429066628398625,0.050582608548694445,0.08440183882422063,0.05901569483239574
0.04308987629437629,0.006289843405457479,0.009051442683365057,0.03345187979710882,0.02463705674403827,0.07004778470869732,0.06352139932947326,0.09046814406597878,0.06860610620326012,0.09394383495355965,0.09761233439214251,0.02554834343840798,0.03955915354738612,0.09938567734203492,0.09421953233540178,0.1730236973840287,0.0371825676405504,0.06484858963076136,0.0868671582546825,0.0025403356727514603,0.1147832811928307,0.08917607655491128,0.15995826393886986,0.025839010809083563
0.06319730904818668,0.003044265128532191,0.035613804845803225,0.0699932843877531,0.038807811004518404,0.08613776060828945,0.019874534573798716,0.033941030710446476,0.05850706823673607,0.16311552521720182,0.13583592531948252,0.029599769350786495,0.040940550368624914,0.09267007406929706,0.05836618346593539,0.17372418161217695,0.1418098827352343,0.06982190064383978,0.07319445476872187,0.07628751456345587,0.2288688485581645,0.0865468204121697,0.11992392769127866,0.02730183083658341
0.03203698520693391,0.10084632694239427,0.020970118762120838,0.05058368273009165,0.08970226332926352,0.05769355663301429,0.012855611186691294,0.06623251639562171,0.011128278754932048,0.16577812163029554,0.07259610538192048,0.017079084742088132,0.030739138401295264,0.12948715818850173,0.048338974917298445,0.14586539064679976,0.0009817525236834209,0.04204765509113727,0.01889909222360655,0.06778640339725185,0.3125755183878515,0.03677997411317845,0.025045069536473494,0.0223510354582401
0.015163628317748779,0.0341036541436999,0.02636062111025893,0.06733505572996436,0.1177799333080139,0.04809442370602983,0.05765284549135378,0.10078359201330872,0.11109374280872006,0.04668442893071127,0.16276831356108853,0.06062452461338183,0.018361486682697103,0.040659978792262026,0.14064025513909237,0.009764755765624012,0.1226206923639184,0.01566534036178433,0.01600580681345358,0.09214109455242465,0.07885866020459129,0.2176160150223745,0.11350974290855907,0.01869411384653458
0.04319770156103148,0.00628107697795806,0.08383233824943771,0.06348266302217619,0.11294516709265451,0.0788915444844656,0.041364751019502516,0.04001871747049117,0.09763913827292679,0.12814089296185197,0.08175038653441613,0.05563901419270967,0.03260371544161077,0.13742330818173737,0.08161500874296915,0.18457340260836105,0.009879927782373578,0.004640169124651622,0.13387743866961987,0.06408918685961534,0.17782082423911696,0.01657547781321842,0.16655160444896078,0.15550624123966195
0.05223944153545333,0.018885987764713185,0.030171025156355807,0.04746118562152256,0.14650505361968932,0.06722299776770085,0.02970748412190062,0.06361484652385514,0.037534523493575,0.06499223108973252,0.11180660360756503,0.11714652375305924,0.04553586213518707,0.03723291747025309,0.009967892080178833,0.15812024393081622,0.13883815792045168,0.013850558516607927,0.025783834348872693,0.26993355241481476,0.1980915860701221,0.009696715518118086,0.08495643140829358,0.033224275333225806
0.056845364738859656,0.0689223126606022,0.04613112728844802,0.07483217752556663,0.07707586644955051,0.017352322413667257,0.07108158113553517,0.04865058458802844,0.15614116174237588,0.016316234730206703,0.147522204969098,0.04080594459851958,0.10410983872455136,0.023665362598796435,0.12296397758197318,0.22008814004303967,0.12283591396272503,0.12417663695651009,0.08971024358487688,0.06125296766950263,0.09831144676716559,0.03149069095096676,0.1306169294220965,0.07338709116223169
0.008318370448929933,0.06004323740390128,0.046880450374931756,0.046261301214754,0.09980788348061774,0.06840898998459415,0.048380478731863984,0.013497211166741437,0.07539500139115912,0.05192613726056072,0.05108337851777163,0.03855836442115235,0.06773239546147751,0.0901063886603233,0.0644459857067126,0.13533924931176522,0.019918401698347823,0.28237075001267475,0.14068998531937368,0.07677373815227348,0.143080997862563,0.07592073778691769,0.10131642707239892,0.051364477755764026
0.049693514763616095,0.003971513042921137,0.032469590605707324,0.08874524486862018,0.04958608261154802,0.05619730182742691,0.08653146166888459,0.018022812880940625,0.009202632546867593,0.11194884887306324,0.11887199574700441,0.015404987513385305,0.06905377281570325,0.07998043919170238,0.04645738797468715,0.1857925142855021,0.10823971313073248,0.0950488966537595,0.024578846510598232,0.03525802532964987,0.25309591505879775,0.05601689996471835,0.13586924343275283,0.021107544841951098
0.026802646169960163,0.06664286789605833,0.05337603280781197,0.042603527033893335,0.05475623224483337,0.01857732805894567,0.020131734496671133,0.02703621040350247,0.07620208551690048,0.13369171051585935,0.16733405801791476,0.030014214812542777,1.1574880348380596e-6,0.08462481627151984,0.013577833785549628,0.004501244855499974,0.02517844678786418,0.0012572180465038507,0.003222920021447354,0.022039478358177895,0.13526891986774753,0.19578508435355643,0.071570907071185,0.0610482683266483
0.007854938540881935,0.04644093140023691,0.03143161554842907,0.018806536000996077,0.12174764016219569,0.03835319960963901,0.008624461465571455,0.04191631460579054,0.0030580611751516752,0.18173474112164642,0.14114338080711888,0.032220731044816174,0.01878130161987826,0.030972320986342908,0.07315985662576774,0.17721413132078537,0.06839523352461073,0.07392711601817824,0.08282143362677982,0.24084310124336417,0.026863214029774183,0.04247264566623769,0.15007515360846008,0.07693077392601913
0.026298200207930673,0.09023789643051437,0.019901007266058895,0.0014868854185396817,0.02782090018949828,0.02048392086849536,0.0729462338848711,0.07568145757806267,0.03549950819049203,0.15689062468145018,0.11157573559350066,0.05404063040629949,0.05513683213506654,0.10142498517705623,0.11649766332310543,0.00265497315359946,0.03940378442978582,0.05558789075138671,0.03333672781999092,0.009379434538678611,0.15168297298036457,0.12123784456268416,0.042755110432485505,0.027804747081047736
0.05386534792534886,0.03228501622630908,0.08458319621212278,0.013899418185872838,0.10748342265690915,0.06901938041479984,0.05613878636893272,0.015338656158285299,0.05883718170461056,0.04270631963099544,0.11399575032551008,0.005692460301725918,0.05628735858639151,0.11508274141643174,0.04233872938356921,0.13200078819005542,0.003695089793966702,0.0629401166155668,0.14264242087712187,0.17549538744065646,0.04778267094108155,0.03206046792595102,0.03120962727196203,0.07283763484997069
0.02675814193092404,0.01074441642988799,0.1255778392218226,0.05566429205827812,0.06394445962237483,0.03174608549335643,0.061631691807835516,0.030817993395582527,0.08184349026700952,0.14239700087715018,0.12451218368479872,0.04228447426913785,0.03496982787150481,0.1550991316200694,0.10111634397109916,0.12003928126060184,0.0023281096114942243,0.038960339892376634,0.02855804193710707,0.027248091647285165,0.12255466330851791,0.09649232175399021,0.04454874171428389,0.03583916266613654
0.12760230373461715,0.15791264298212007,0.004564742050192302,0.012047604464985389,0.02497651950621107,0.09199382399186848,0.009746948306519168,0.057433924549953524,0.0042173963682509575,0.04777610932779086,0.08749240578613202,0.08974574312825326,0.027081828406529222,0.0924843432235374,0.05229435920085632,0.03181500271929524,0.017260348568270925,0.010641599663405714,0.0036662956416256293,0.011178721397284451,0.21840220440863076,0.0030863370501859272,0.01710737810198461,0.05771509077828919
